segment_id,time_interval,name,link
xXuLqVUR4rM_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/xXuLqVUR4rM']
xYe_FyAhjB8_30000,"[(0.0, 3.926), (0.0, 2.1)]","['Trafficnoise_roadwaynoise', 'Carpassingby']",['youtu.be/xYe_FyAhjB8']
xYx0gJwRliE_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/xYx0gJwRliE']
xZI0J--j5Jw_10000,"[(0.0, 9.064), (0.682, 0.874)]","['Trafficnoise_roadwaynoise', 'Vehiclehorn_carhorn_honking']",['youtu.be/xZI0J--j5Jw']
x_HgVSrvzwA_20000,"[(0.0, 10.0), (8.53, 8.93)]","['Fixed-wingaircraft_airplane', 'Fixed-wingaircraft_airplane']",['youtu.be/x_HgVSrvzwA']
xae9shRMsDw_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/xae9shRMsDw']
xatbLRD8i3Q_110000,"[(0.0, 3.811), (4.063, 6.724), (6.843, 6.961), (7.173, 7.496), (8.197, 9.772)]","['Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/xatbLRD8i3Q']
xb7G07ivPZ8_90000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/xb7G07ivPZ8']
xbS8Hc2Ldoo_180000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/xbS8Hc2Ldoo']
xc5bFUF2peg_60000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/xc5bFUF2peg']
xcKVmiegbyQ_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/xcKVmiegbyQ']
xc_v1MwGP2c_29000,"[(0.0, 9.167)]",['Mediumengine(midfrequency)'],['youtu.be/xc_v1MwGP2c']
xcgW4BBreqI_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/xcgW4BBreqI']
xd-5AGnZOhs_30000,"[(0.0, 2.767), (0.0, 10.0), (3.791, 4.944), (5.156, 6.325), (8.738, 9.412)]","['Vehiclehorn_carhorn_honking', 'Trafficnoise_roadwaynoise', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/xd-5AGnZOhs']
xe-4UcfhqUY_26000,"[(0.0, 3.932)]",['Motorcycle'],['youtu.be/xe-4UcfhqUY']
xe3VHl2ELA0_140000,"[(0.0, 10.0)]",['Caralarm'],['youtu.be/xe3VHl2ELA0']
xesCkDs3tQY_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/xesCkDs3tQY']
xffRnNPq4hw_25000,"[(0.0, 9.064)]",['Motorboat_speedboat'],['youtu.be/xffRnNPq4hw']
xg9PiLuzaaM_50000,"[(1.512, 8.352)]",['Heavyengine(lowfrequency)'],['youtu.be/xg9PiLuzaaM']
xgPBoXoF6NU_60000,"[(4.108, 4.357)]",['Vehiclehorn_carhorn_honking'],['youtu.be/xgPBoXoF6NU']
xhW2BIWZ8No_90000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/xhW2BIWZ8No']
xhWvyPC1xbM_70000,"[(5.811, 7.307), (0.0, 10.0)]","['Tiresqueal', 'Mediumengine(midfrequency)']",['youtu.be/xhWvyPC1xbM']
xi0lWbgXvGA_30000,"[(0.0, 1.895), (2.023, 3.56), (3.675, 6.44)]","['Airhorn_truckhorn', 'Airhorn_truckhorn', 'Airhorn_truckhorn']",['youtu.be/xi0lWbgXvGA']
xi8TEAcGnJ0_190000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/xi8TEAcGnJ0']
xiG2YEMjwb8_30000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/xiG2YEMjwb8']
xmZsI79QOn8_19000,"[(0.0, 9.054), (5.557, 6.236), (7.447, 8.477)]","['Heavyengine(lowfrequency)', 'Airbrake', 'Airbrake']",['youtu.be/xmZsI79QOn8']
xn_7_qB3L9M_70000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/xn_7_qB3L9M']
xnlrbKYmPtw_360000,"[(2.513, 3.04), (4.891, 5.576), (7.314, 7.976), (9.789, 10.0)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/xnlrbKYmPtw']
xnyySbNkoMs_140000,"[(0.0, 7.016)]",['Helicopter'],['youtu.be/xnyySbNkoMs']
xo3wA0ygdy0_70000,"[(0.0, 10.0), (0.929, 3.614)]","['Racecar_autoracing', 'Tiresqueal']",['youtu.be/xo3wA0ygdy0']
xomCjSPJt_k_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/xomCjSPJt_k']
xp2Zziq6nHo_3000,"[(7.083, 9.34)]",['Airhorn_truckhorn'],['youtu.be/xp2Zziq6nHo']
xpEneCfxk-E_30000,"[(1.49, 3.551), (7.342, 8.853)]","['Tiresqueal', 'Tiresqueal']",['youtu.be/xpEneCfxk-E']
xpSkkPTtQw4_80000,"[(0.0, 7.57)]",['Trainwheelssquealing'],['youtu.be/xpSkkPTtQw4']
xpa3jIq6Lsc_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/xpa3jIq6Lsc']
xqASMt0kZjI_150000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/xqASMt0kZjI']
xqFwRjLcQrA_30000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/xqFwRjLcQrA']
xqe-f5F9bwA_0,"[(4.235, 4.934)]",['Vehiclehorn_carhorn_honking'],['youtu.be/xqe-f5F9bwA']
xr-m_C-BAi4_30000,"[(8.34, 8.746)]",['Airhorn_truckhorn'],['youtu.be/xr-m_C-BAi4']
xr74FEtjf28_80000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/xr74FEtjf28']
xrVCkkas18k_30000,"[(0.0, 10.0), (0.0, 10.0)]","['Trafficnoise_roadwaynoise', 'Heavyengine(lowfrequency)']",['youtu.be/xrVCkkas18k']
xra0Q5QT5yk_70000,"[(0.0, 1.646)]",['Mediumengine(midfrequency)'],['youtu.be/xra0Q5QT5yk']
xrhTntSUrGk_40000,"[(0.346, 1.347)]",['Carpassingby'],['youtu.be/xrhTntSUrGk']
xriiaRoimFU_270000,"[(6.141, 8.168), (5.58, 5.654), (0.0, 10.0)]","['Airhorn_truckhorn', 'Vehiclehorn_carhorn_honking', 'Trafficnoise_roadwaynoise']",['youtu.be/xriiaRoimFU']
xrwe6YRJfWk_370000,"[(9.165, 10.0)]",['Caralarm'],['youtu.be/xrwe6YRJfWk']
xsLw5WEFh4E_30000,"[(6.287, 10.0)]",['Helicopter'],['youtu.be/xsLw5WEFh4E']
xuI5-uisat4_460000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/xuI5-uisat4']
xvl47oDG3pQ_20000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/xvl47oDG3pQ']
xyMMi7Nzxe8_550000,"[(0.0, 3.205)]",['Trafficnoise_roadwaynoise'],['youtu.be/xyMMi7Nzxe8']
xzrPvN4oDJA_500000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/xzrPvN4oDJA']
y-0CKzLDVe0_0,"[(3.312, 10.0)]",['Motorcycle'],['youtu.be/y-0CKzLDVe0']
y-QKuRyTdpE_0,"[(2.691, 4.333), (6.505, 7.907), (9.887, 10.0)]","['Caralarm', 'Caralarm', 'Caralarm']",['youtu.be/y-QKuRyTdpE']
y-agmbwhLqs_310000,"[(6.812, 7.401)]",['Vehiclehorn_carhorn_honking'],['youtu.be/y-agmbwhLqs']
y08kM03_frk_190000,"[(0.0, 7.201), (8.577, 9.783)]","['Motorcycle', 'Motorcycle']",['youtu.be/y08kM03_frk']
y1kBI8hKlvI_140000,"[(0.0, 9.845)]",['Helicopter'],['youtu.be/y1kBI8hKlvI']
y24XPZxSpbQ_50000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/y24XPZxSpbQ']
y2dtIido3JU_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/y2dtIido3JU']
y2pVSU778f0_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/y2pVSU778f0']
y3SbUxR9Kqw_20000,"[(0.0, 0.517), (1.746, 2.751), (3.282, 3.785), (4.134, 5.196), (7.374, 8.422), (8.534, 9.581), (9.707, 10.0)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/y3SbUxR9Kqw']
y3tUiBeG1Qs_30000,"[(5.512, 10.0)]",['Lightengine(highfrequency)'],['youtu.be/y3tUiBeG1Qs']
y4AEzFlRAjI_30000,"[(2.375, 10.0)]",['Motorcycle'],['youtu.be/y4AEzFlRAjI']
y4MY9mp8-TA_30000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/y4MY9mp8-TA']
y4QAfyxtQ5E_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/y4QAfyxtQ5E']
y4fOzmjnkFM_80000,"[(3.052, 10.0)]",['Trainwheelssquealing'],['youtu.be/y4fOzmjnkFM']
y50qsxw_lwg_30000,"[(0.0, 10.0), (0.0, 10.0)]","['Motorcycle', 'Mediumengine(midfrequency)']",['youtu.be/y50qsxw_lwg']
y5Gkqzv1C_4_30000,"[(0.0, 10.0)]",['Bus'],['youtu.be/y5Gkqzv1C_4']
y6_nn5nn1Ko_30000,"[(4.133, 10.0)]",['Vehiclehorn_carhorn_honking'],['youtu.be/y6_nn5nn1Ko']
y7BLTK9l45g_150000,"[(0.0, 1.981), (0.0, 2.078)]","['Fixed-wingaircraft_airplane', 'Helicopter']",['youtu.be/y7BLTK9l45g']
y7HFCQFqHMA_590000,"[(1.731, 2.279), (2.51, 2.769), (2.971, 3.159), (3.851, 4.01), (4.125, 4.37), (4.659, 4.846), (5.048, 5.293), (6.0, 6.202), (6.36, 6.562), (6.822, 7.067), (7.211, 7.485), (7.644, 7.904), (8.812, 9.981)]","['Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/y7HFCQFqHMA']
y8dSeubCN_I_4000,"[(0.0, 9.723)]",['Mediumengine(midfrequency)'],['youtu.be/y8dSeubCN_I']
y8xbJ_b2eh0_110000,"[(0.0, 10.0)]",['Railroadcar_trainwagon'],['youtu.be/y8xbJ_b2eh0']
yAePGO0MGtg_30000,"[(8.703, 10.0)]",['Motorcycle'],['youtu.be/yAePGO0MGtg']
yC4YJcgfRq0_40000,"[(3.693, 5.684)]",['Tiresqueal'],['youtu.be/yC4YJcgfRq0']
yCOPZPNCzWc_7000,"[(0.0, 9.5)]",['Heavyengine(lowfrequency)'],['youtu.be/yCOPZPNCzWc']
yCeiV8jcny8_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/yCeiV8jcny8']
yD-T-fDi0ms_80000,"[(0.0, 8.21), (0.0, 10.0), (8.974, 9.737)]","['Tiresqueal', 'Racecar_autoracing', 'Tiresqueal']",['youtu.be/yD-T-fDi0ms']
yDGsgn0HgeM_120000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/yDGsgn0HgeM']
yDPLy99ERho_250000,"[(0.0, 1.013), (1.557, 8.096), (8.633, 10.0)]","['Racecar_autoracing', 'Racecar_autoracing', 'Racecar_autoracing']",['youtu.be/yDPLy99ERho']
yDSEgPyprGc_30000,"[(0.0, 10.0), (8.409, 8.866)]","['Bus', 'Airbrake']",['youtu.be/yDSEgPyprGc']
yDT9nKxid38_150000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/yDT9nKxid38']
yEgpugnGvlw_320000,"[(3.863, 6.083), (7.984, 8.629), (0.0, 10.0)]","['Vehiclehorn_carhorn_honking', 'Tiresqueal', 'Racecar_autoracing']",['youtu.be/yEgpugnGvlw']
yFpW-T9dDUY_30000,"[(0.007, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/yFpW-T9dDUY']
yG1e-FLyL10_10000,"[(3.725, 5.305)]",['Tiresqueal'],['youtu.be/yG1e-FLyL10']
yGYz1l7Qg_0_160000,"[(0.0, 10.0)]",['Railroadcar_trainwagon'],['youtu.be/yGYz1l7Qg_0']
yIpVq8pYk54_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/yIpVq8pYk54']
yIs4SRoJpjM_30000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/yIs4SRoJpjM']
yJ9XjRQwj40_30000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/yJ9XjRQwj40']
yJrJ2ZoXm5w_6000,"[(0.0, 9.203)]",['Airhorn_truckhorn'],['youtu.be/yJrJ2ZoXm5w']
yK_15YXkolg_30000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/yK_15YXkolg']
yLHrVME_L-M_170000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/yLHrVME_L-M']
yLTPFQnsNeA_0,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/yLTPFQnsNeA']
yLfdlMqS5Lg_0,"[(8.054, 10.0)]",['Fixed-wingaircraft_airplane'],['youtu.be/yLfdlMqS5Lg']
yNq5Du9XhJ8_90000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/yNq5Du9XhJ8']
yOI134PGxxM_0,"[(3.344, 5.923)]",['Mediumengine(midfrequency)'],['youtu.be/yOI134PGxxM']
yPAAFs1z1OA_40000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/yPAAFs1z1OA']
yPXpGWP5ZGU_80000,"[(7.969, 10.0)]",['Carpassingby'],['youtu.be/yPXpGWP5ZGU']
yPu-G4o0SPg_15000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/yPu-G4o0SPg']
yR0rERT22lo_11000,"[(0.0, 9.123)]",['Mediumengine(midfrequency)'],['youtu.be/yR0rERT22lo']
yRBSv8mc3ZU_40000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/yRBSv8mc3ZU']
yRy5cuBI2cc_200000,"[(5.573, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/yRy5cuBI2cc']
ySn0v11aKHY_180000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/ySn0v11aKHY']
yTmf7nYkEoI_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/yTmf7nYkEoI']
yUX1Xl8DYdU_30000,"[(0.0, 10.0), (3.75, 4.349), (4.701, 4.928)]","['Trafficnoise_roadwaynoise', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/yUX1Xl8DYdU']
yUZMpGwS-OI_230000,"[(0.76, 1.371), (2.261, 3.075), (6.721, 7.733), (8.615, 8.975)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/yUZMpGwS-OI']
yVdf61jxi7Q_240000,"[(3.914, 4.583)]",['Trainwheelssquealing'],['youtu.be/yVdf61jxi7Q']
yYDbH8yr8xE_30000,"[(0.472, 0.898), (7.142, 8.441)]","['Airbrake', 'Airbrake']",['youtu.be/yYDbH8yr8xE']
yYQfboe7R_s_100000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/yYQfboe7R_s']
yZ9Yd57Ks3s_30000,"[(0.0, 0.462), (1.463, 2.491), (3.626, 4.752), (7.647, 8.595)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/yZ9Yd57Ks3s']
y_SNQ4WzCvg_60000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/y_SNQ4WzCvg']
yaBS6S6uzo4_12000,"[(0.0, 9.827)]",['Mediumengine(midfrequency)'],['youtu.be/yaBS6S6uzo4']
yacV4MSqGVM_200000,"[(0.0, 6.524)]",['Helicopter'],['youtu.be/yacV4MSqGVM']
ybAAfs01Esk_30000,"[(6.945, 9.579)]",['Airhorn_truckhorn'],['youtu.be/ybAAfs01Esk']
ybPLg53oR8Q_130000,"[(4.415, 8.039), (8.444, 10.0)]","['Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/ybPLg53oR8Q']
ybeyf3ODlYs_0,"[(0.037, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/ybeyf3ODlYs']
ycbrewiPxOw_0,"[(9.058, 10.0)]",['Trainwheelssquealing'],['youtu.be/ycbrewiPxOw']
ydGLRg64PVA_13000,"[(1.012, 1.271)]",['Vehiclehorn_carhorn_honking'],['youtu.be/ydGLRg64PVA']
ydpXT2zQHow_120000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/ydpXT2zQHow']
ye6bz5FP2RA_80000,"[(0.0, 10.0), (8.738, 10.0)]","['Bus', 'Airhorn_truckhorn']",['youtu.be/ye6bz5FP2RA']
yecH8GOhygI_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/yecH8GOhygI']
yfYJqHka-Ec_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/yfYJqHka-Ec']
yg6koNIdglQ_60000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/yg6koNIdglQ']
yhDxXj-L5ak_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/yhDxXj-L5ak']
yhO9U0bpr5A_30000,"[(0.0, 1.319), (0.0, 10.0), (1.524, 5.89), (8.207, 9.206)]","['Vehiclehorn_carhorn_honking', 'Trafficnoise_roadwaynoise', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/yhO9U0bpr5A']
yhQ3cDwM7BM_210000,"[(8.039, 8.669)]",['Trainwheelssquealing'],['youtu.be/yhQ3cDwM7BM']
yi1xAJv2TyQ_50000,"[(0.0, 10.0), (0.425, 0.813), (0.73, 2.625), (2.396, 2.687), (3.454, 3.779), (3.842, 6.809)]","['Trafficnoise_roadwaynoise', 'Vehiclehorn_carhorn_honking', 'Carpassingby', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Carpassingby']",['youtu.be/yi1xAJv2TyQ']
yi_syFhKf6A_14000,"[(0.0, 9.499)]",['Motorcycle'],['youtu.be/yi_syFhKf6A']
yibIizkG2oo_30000,"[(4.408, 5.489)]",['Tiresqueal'],['youtu.be/yibIizkG2oo']
yigQ3wAUMiE_30000,"[(0.0, 10.0)]",['Airhorn_truckhorn'],['youtu.be/yigQ3wAUMiE']
yjCOqkNVjCI_0,"[(8.022, 10.0)]",['Caralarm'],['youtu.be/yjCOqkNVjCI']
ykyZXh_S7HY_40000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/ykyZXh_S7HY']
ymP3qIWN0qQ_21000,"[(6.813, 6.99)]",['Vehiclehorn_carhorn_honking'],['youtu.be/ymP3qIWN0qQ']
ymSUpwhYqOk_50000,"[(3.353, 10.0)]",['Airhorn_truckhorn'],['youtu.be/ymSUpwhYqOk']
ymxbWdSngVs_10000,"[(2.212, 10.0)]",['Motorboat_speedboat'],['youtu.be/ymxbWdSngVs']
ynKjTnFaurQ_14000,"[(0.0, 9.174)]",['Mediumengine(midfrequency)'],['youtu.be/ynKjTnFaurQ']
ynQXoYahSno_5000,"[(0.0, 10.0)]",['Racecar_autoracing'],['youtu.be/ynQXoYahSno']
ynV_9Ppszc8_30000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/ynV_9Ppszc8']
ynbk3-BMsBw_10000,"[(0.0, 6.699), (1.208, 2.564)]","['Trafficnoise_roadwaynoise', 'Vehiclehorn_carhorn_honking']",['youtu.be/ynbk3-BMsBw']
yq84OepE8uw_50000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/yq84OepE8uw']
yqQzLWO15GA_70000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/yqQzLWO15GA']
yrQvup-29dk_0,"[(1.207, 2.449)]",['Vehiclehorn_carhorn_honking'],['youtu.be/yrQvup-29dk']
yrtqirDmnEU_60000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/yrtqirDmnEU']
ysGBO2AX8jY_30000,"[(0.0, 10.0), (4.929, 5.157)]","['Mediumengine(midfrequency)', 'Tiresqueal']",['youtu.be/ysGBO2AX8jY']
ysi9Xw2B9mc_30000,"[(0.0, 10.0)]",['Motorboat_speedboat'],['youtu.be/ysi9Xw2B9mc']
yspxO4GZQg4_270000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/yspxO4GZQg4']
ywD_am3uZh8_20000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/ywD_am3uZh8']
ywg8gG1smW0_20000,"[(6.283, 7.197), (8.346, 9.551), (9.669, 10.0)]","['Trainwheelssquealing', 'Trainwheelssquealing', 'Trainwheelssquealing']",['youtu.be/ywg8gG1smW0']
ywpfmb1s-nI_120000,"[(9.841, 10.0)]",['Airhorn_truckhorn'],['youtu.be/ywpfmb1s-nI']
yxm_iI4-on4_10000,"[(0.0, 10.0), (2.426, 4.351), (9.347, 10.0)]","['Trafficnoise_roadwaynoise', 'Carpassingby', 'Carpassingby']",['youtu.be/yxm_iI4-on4']
yz6_sEt5p60_30000,"[(0.0, 10.0)]",['Bus'],['youtu.be/yz6_sEt5p60']
yz75tegu-Rc_190000,"[(7.709, 8.409), (9.236, 10.0)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/yz75tegu-Rc']
yzK09X78Hg4_30000,"[(0.915, 1.273), (2.572, 3.052)]","['Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/yzK09X78Hg4']
yzfNcNxjuDI_30000,"[(5.75, 6.172), (6.878, 6.981)]","['Airbrake', 'Airbrake']",['youtu.be/yzfNcNxjuDI']
z-J6wDwXWFo_140000,"[(0.0, 10.0)]",['Helicopter'],['youtu.be/z-J6wDwXWFo']
z046TgXLPG4_470000,"[(0.0, 10.0)]",['Heavyengine(lowfrequency)'],['youtu.be/z046TgXLPG4']
z1sZ64cIhe0_10000,"[(3.401, 5.359)]",['Airhorn_truckhorn'],['youtu.be/z1sZ64cIhe0']
z2IvrazGOdQ_30000,"[(1.378, 1.709)]",['Airhorn_truckhorn'],['youtu.be/z2IvrazGOdQ']
z2nJRLqTtFQ_30000,"[(2.79, 5.101), (6.807, 8.866)]","['Caralarm', 'Caralarm']",['youtu.be/z2nJRLqTtFQ']
z4FYCfZrcMI_130000,"[(7.651, 10.0)]",['Motorcycle'],['youtu.be/z4FYCfZrcMI']
z4ezeOWhG0w_20000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/z4ezeOWhG0w']
z5XKUiUwtV8_240000,"[(3.767, 4.018)]",['Vehiclehorn_carhorn_honking'],['youtu.be/z5XKUiUwtV8']
z6O113QmyyE_40000,"[(0.0, 8.34), (0.0, 10.0)]","['Bus', 'Trafficnoise_roadwaynoise']",['youtu.be/z6O113QmyyE']
z6WyKGhcd5s_30000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/z6WyKGhcd5s']
z6evA_Zskqk_40000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/z6evA_Zskqk']
z8s1B3_YQv4_30000,"[(8.67, 9.186)]",['Airhorn_truckhorn'],['youtu.be/z8s1B3_YQv4']
z9BYDltd_2A_60000,"[(0.0, 8.066), (8.322, 10.0)]","['Mediumengine(midfrequency)', 'Mediumengine(midfrequency)']",['youtu.be/z9BYDltd_2A']
z9Xpft1vKuI_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/z9Xpft1vKuI']
z9eM9fCIxuw_0,"[(7.447, 8.025), (0.041, 10.0)]","['Airhorn_truckhorn', 'Trafficnoise_roadwaynoise']",['youtu.be/z9eM9fCIxuw']
z9yHqXMS8Pc_30000,"[(0.0, 8.98), (8.184, 8.966)]","['Heavyengine(lowfrequency)', 'Airbrake']",['youtu.be/z9yHqXMS8Pc']
zAyMsAFOtKc_13000,"[(0.0, 1.834), (2.319, 6.681)]","['Airhorn_truckhorn', 'Airhorn_truckhorn']",['youtu.be/zAyMsAFOtKc']
zB9j9xMH2Vs_30000,"[(4.06, 10.0)]",['Carpassingby'],['youtu.be/zB9j9xMH2Vs']
zCSFqrAeQuc_0,"[(0.03, 1.654)]",['Carpassingby'],['youtu.be/zCSFqrAeQuc']
zC_uTjQHoNA_60000,"[(0.0, 1.33)]",['Vehiclehorn_carhorn_honking'],['youtu.be/zC_uTjQHoNA']
zCbOiYolXrQ_28000,"[(0.0, 5.565), (5.27, 9.152)]","['Mediumengine(midfrequency)', 'Carpassingby']",['youtu.be/zCbOiYolXrQ']
zCmcZMqpxdA_260000,"[(6.589, 8.087)]",['Heavyengine(lowfrequency)'],['youtu.be/zCmcZMqpxdA']
zD-2w6m8mzw_30000,"[(2.438, 3.717)]",['Airbrake'],['youtu.be/zD-2w6m8mzw']
zDMzMNlmb3A_0,"[(0.382, 10.0)]",['Motorboat_speedboat'],['youtu.be/zDMzMNlmb3A']
zGDWCwHTB4E_30000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/zGDWCwHTB4E']
zGTZ6WjIZtA_21000,"[(0.0, 7.363)]",['Mediumengine(midfrequency)'],['youtu.be/zGTZ6WjIZtA']
zH8AFIvtIyQ_0,"[(3.549, 8.034)]",['Airhorn_truckhorn'],['youtu.be/zH8AFIvtIyQ']
zHJUhX4g6-A_70000,"[(3.442, 10.0)]",['Motorcycle'],['youtu.be/zHJUhX4g6-A']
zHOqFSyDRmU_30000,"[(0.0, 2.069), (2.265, 3.853)]","['Airhorn_truckhorn', 'Airhorn_truckhorn']",['youtu.be/zHOqFSyDRmU']
zHYvmn5cpjA_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/zHYvmn5cpjA']
zIAdDk7A6KI_110000,"[(0.0, 10.0), (4.351, 4.766), (6.439, 6.724), (7.211, 7.55), (8.088, 8.226), (8.421, 8.551)]","['Motorcycle', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking', 'Vehiclehorn_carhorn_honking']",['youtu.be/zIAdDk7A6KI']
zII2PsLmeJg_30000,"[(0.0, 10.0)]",['Trafficnoise_roadwaynoise'],['youtu.be/zII2PsLmeJg']
zJzZMf9GbzA_90000,"[(0.0, 10.0)]",['Mediumengine(midfrequency)'],['youtu.be/zJzZMf9GbzA']
zK9BrLG_eJI_0,"[(3.865, 4.589)]",['Airhorn_truckhorn'],['youtu.be/zK9BrLG_eJI']
zKmqPGGWDNs_30000,"[(0.0, 10.0)]",['Motorcycle'],['youtu.be/zKmqPGGWDNs']
